"grid_x","grid_y","avg_vx","avg_vy","grid_id","final_grid","num_hops","status","result"
20,35,0.76302721189416,0.818048207656197,"20,35","28,39",5,"Success","28,39, 5, Success"
20,36,1.61307589861811,0.921517975476323,"20,36","38,45",13,"Success","38,45, 13, Success"
20,37,0.887645582358042,0.722802837689718,"20,37","37,46",11,"Success","37,46, 11, Success"
20,38,1.13405556338174,0.761064529418945,"20,38","39,47",10,"Success","39,47, 10, Success"
20,39,1.06721029859601,0.463575767748284,"20,39","39,47",10,"Success","39,47, 10, Success"
20,40,0.695470513968632,0.295097745698074,"20,40","39,47",11,"Success","39,47, 11, Success"
20,41,1.2480978568395,0.0458625157674154,"20,41","39,47",11,"Success","39,47, 11, Success"
20,42,0.273352189497514,0.0299516157670455,"20,42","39,47",11,"Success","39,47, 11, Success"
20,43,0.48806252846351,-0.458810879633977,"20,43","39,47",11,"Success","39,47, 11, Success"
20,44,1.33187745599186,0.565585024216596,"20,44","39,47",12,"Success","39,47, 12, Success"
20,45,1.24152980531965,-0.132565089634487,"20,45","39,47",12,"Success","39,47, 12, Success"
20,46,0.892709851264954,0.314802169799805,"20,46","39,47",11,"Success","39,47, 11, Success"
20,47,1.50867333778968,-0.0321061794574444,"20,47","39,47",11,"Success","39,47, 11, Success"
20,48,1.18129625774565,-0.0744477226620629,"20,48","39,47",12,"Success","39,47, 12, Success"
20,49,1.26254423459371,-0.0613352457682292,"20,49","39,47",11,"Success","39,47, 11, Success"
20,50,1.03917421613421,0.00720732552664621,"20,50","39,47",13,"Success","39,47, 13, Success"
20,51,1.48306213106428,-0.218006406511579,"20,51","39,47",10,"Success","39,47, 10, Success"
20,52,0.395833214124044,-0.260008017222087,"20,52","39,47",11,"Success","39,47, 11, Success"
20,53,1.07248474569882,-0.152006037095014,"20,53","39,49",9,"Success","39,49, 9, Success"
20,54,1.0444527943929,-0.43979606628418,"20,54","39,49",9,"Success","39,49, 9, Success"
20,55,-0.784988244374593,-1.71255048116048,"20,55","40,49",9,"Success","40,49, 9, Success"
20,56,2.47578239440918,0.32973997933524,"20,56","39,49",8,"Success","39,49, 8, Success"
20,57,1.92066690656874,-0.976664225260417,"20,57","39,49",8,"Success","39,49, 8, Success"
20,58,2.67321615952712,-0.889044541579026,"20,58","40,49",7,"Success","40,49, 7, Success"
20,59,1.82093491761581,-0.450165790060292,"20,59","40,49",7,"Success","40,49, 7, Success"
20,60,2.20858474969864,-0.64169716835022,"20,60","43,49",10,"Success","43,49, 10, Success"
20,61,2.08436880203394,-1.09005066981682,"20,61","43,49",10,"Success","43,49, 10, Success"
20,62,2.28227755500049,-1.0746831370563,"20,62","40,49",8,"Success","40,49, 8, Success"
20,63,2.50430882453918,-1.39295247077942,"20,63","40,49",8,"Success","40,49, 8, Success"
20,64,2.6192510439002,-1.23329212354577,"20,64","43,49",12,"Success","43,49, 12, Success"
20,65,4.07367515563965,-2.97598266601562,"20,65","42,48",8,"Success","42,48, 8, Success"
20,66,0,0,"20,66","20,66",1,"Success","20,66, 1, Success"
20,67,-0.0757913589477539,-0.309921264648438,"20,67","20,66",2,"Success","20,66, 2, Success"
20,68,7.7088451385498,2.2800464630127,"20,68","49,59",13,"Success","49,59, 13, Success"
21,22,-0.61467170715332,0.318307876586914,"21,22","28,34",6,"Success","28,34, 6, Success"
21,24,4.33324495951335,4.85090414683024,"21,24","28,34",4,"Success","28,34, 4, Success"
21,25,-0.971459865570068,-0.626797676086426,"21,25","26,36",11,"Success","26,36, 11, Success"
21,26,7.23453950881958,-0.743065357208252,"21,26","32,41",14,"Success","32,41, 14, Success"
21,27,-0.150018692016602,1.14332962036133,"21,27","26,36",8,"Success","26,36, 8, Success"
21,29,-1.16544532775879,1.50863075256348,"21,29","26,36",7,"Success","26,36, 7, Success"
21,30,2.72429806845529,1.41555268423898,"21,30","26,33",2,"Success","26,33, 2, Success"
21,31,0.312911851065499,0.469251087733677,"21,31","26,36",6,"Success","26,36, 6, Success"
21,32,0.739453068485966,0.690839696813513,"21,32","26,36",6,"Success","26,36, 6, Success"
21,33,0.423699304792616,0.44943364461263,"21,33","26,36",5,"Success","26,36, 5, Success"
21,34,0.737249651620554,0.732726252356241,"21,34","26,36",5,"Success","26,36, 5, Success"
21,35,0.859874185526146,0.551283962321731,"21,35","28,37",7,"Success","28,37, 7, Success"
21,36,1.11218993343524,0.543743332820152,"21,36","28,39",5,"Success","28,39, 5, Success"
21,37,1.43291293581327,0.730332573254903,"21,37","28,39",4,"Success","28,39, 4, Success"
21,38,0.877932238024335,0.533879213554915,"21,38","37,46",10,"Success","37,46, 10, Success"
21,39,1.31926918029785,0.631084289550781,"21,39","37,46",10,"Success","37,46, 10, Success"
21,40,3.20472615559896,0.611998621622721,"21,40","37,46",8,"Success","37,46, 8, Success"
21,41,0.854378509521484,0.887569427490234,"21,41","39,47",10,"Success","39,47, 10, Success"
21,42,1.15529696146647,0.784678504580543,"21,42","39,47",10,"Success","39,47, 10, Success"
21,43,0.143570389066424,0.386608668736049,"21,43","39,47",13,"Success","39,47, 13, Success"
21,44,0.474385929107666,0.290693283081055,"21,44","39,47",12,"Success","39,47, 12, Success"
21,45,0.148040953136626,-0.0113113948277065,"21,45","21,45",1,"Success","21,45, 1, Success"
21,46,2.24996477762858,0.744218317667643,"21,46","39,47",10,"Success","39,47, 10, Success"
21,47,1.57184389233589,0.227484941482544,"21,47","39,47",9,"Success","39,47, 9, Success"
21,48,1.14677632482428,0.245777832834344,"21,48","39,47",11,"Success","39,47, 11, Success"
21,49,1.04166893525557,0.167384234341708,"21,49","39,47",11,"Success","39,47, 11, Success"
21,50,2.08382471402486,0.792833646138509,"21,50","40,49",7,"Success","40,49, 7, Success"
21,51,1.7228950659434,0.0974291165669759,"21,51","39,47",10,"Success","39,47, 10, Success"
21,52,1.79755576451619,-0.163721974690755,"21,52","40,49",7,"Success","40,49, 7, Success"
21,53,1.10661367575328,-0.484573523203532,"21,53","39,47",10,"Success","39,47, 10, Success"
21,54,2.35411214828491,0.571602344512939,"21,54","39,49",7,"Success","39,49, 7, Success"
21,55,2.63047917683919,0.234028180440267,"21,55","39,49",7,"Success","39,49, 7, Success"
21,56,1.4592899746365,-0.137547175089518,"21,56","39,49",8,"Success","39,49, 8, Success"
21,57,1.74578523635864,-0.0767867565155029,"21,57","39,49",8,"Success","39,49, 8, Success"
21,58,1.5135324716568,-0.60907096862793,"21,58","39,49",8,"Success","39,49, 8, Success"
21,59,1.72466668376216,-1.34927241007487,"21,59","39,49",8,"Success","39,49, 8, Success"
21,60,2.35361050156986,-1.2594591589535,"21,60","39,49",8,"Success","39,49, 8, Success"
21,61,1.66675923665365,-1.01708192825317,"21,61","43,49",10,"Success","43,49, 10, Success"
21,62,2.07668919916506,-1.17498479949103,"21,62","40,49",8,"Success","40,49, 8, Success"
21,63,1.78246846795082,-1.22834938764572,"21,63","42,48",8,"Success","42,48, 8, Success"
21,64,2.02755051124387,-1.29142896140494,"21,64","42,48",8,"Success","42,48, 8, Success"
21,65,1.46418892253529,-0.965072978626598,"21,65","43,49",12,"Success","43,49, 12, Success"
21,66,0,0,"21,66","21,66",1,"Success","21,66, 1, Success"
21,67,0.249319712320964,-1.06966272989909,"21,67","43,49",13,"Success","43,49, 13, Success"
21,68,-0.0476088523864746,-2.38860893249512,"21,68","42,48",9,"Success","42,48, 9, Success"
22,21,-0.0395011901855469,0.121366500854492,"22,21","22,21",1,"Success","22,21, 1, Success"
22,22,4.69350051879883,4.41203689575195,"22,22","28,34",6,"Success","28,34, 6, Success"
22,25,6.80025959014893,1.31554985046387,"22,25","32,41",12,"Success","32,41, 12, Success"
22,26,5.27800464630127,5.67259788513184,"22,26","33,40",6,"Success","33,40, 6, Success"
22,27,-0.316760063171387,-0.175989151000977,"22,27","26,36",9,"Success","26,36, 9, Success"
22,28,1.82845306396484,1.37131754557292,"22,28","28,33",4,"Success","28,33, 4, Success"
22,29,2.4410146077474,1.50768725077311,"22,29","28,33",3,"Success","28,33, 3, Success"
22,30,1.29074784119924,0.747922658920288,"22,30","26,33",4,"Success","26,33, 4, Success"
22,31,0.738253544538449,0.425055137047401,"22,31","26,33",5,"Success","26,33, 5, Success"
22,32,0.619380596705845,0.690154021126883,"22,32","26,36",5,"Success","26,36, 5, Success"
22,33,0.631601707844795,0.723558305185052,"22,33","26,36",5,"Success","26,36, 5, Success"
22,34,0.837181410946689,0.685862205840729,"22,34","26,36",4,"Success","26,36, 4, Success"
22,35,0.793200821489901,0.177935845143086,"22,35","26,36",4,"Success","26,36, 4, Success"
22,36,0.843260829731569,0.398895134360103,"22,36","28,37",5,"Success","28,37, 5, Success"
22,37,1.10618733406067,0.682854804992676,"22,37","28,39",4,"Success","28,39, 4, Success"
22,38,0.517498561314174,0.298485238211496,"22,38","37,46",10,"Success","37,46, 10, Success"
22,39,1.55472482167757,0.844567078810472,"22,39","39,47",9,"Success","39,47, 9, Success"
22,40,1.69776433089684,0.660601977644296,"22,40","39,47",9,"Success","39,47, 9, Success"
22,41,1.10466378529867,0.511961364746094,"22,41","39,47",10,"Success","39,47, 10, Success"
22,42,1.82277787815441,0.109386444091797,"22,42","39,47",9,"Success","39,47, 9, Success"
22,43,1.29375451803207,0.301138758659363,"22,43","39,47",9,"Success","39,47, 9, Success"
22,44,1.63138112154874,0.0724282698197798,"22,44","39,47",9,"Success","39,47, 9, Success"
22,45,0.736458918627571,0.556366864372702,"22,45","39,47",11,"Success","39,47, 11, Success"
22,46,1.15555117680476,0.363602124727689,"22,46","39,47",9,"Success","39,47, 9, Success"
22,47,1.43270934861282,0.328004705494848,"22,47","39,47",10,"Success","39,47, 10, Success"
22,48,1.45219929218292,0.32382698059082,"22,48","39,47",11,"Success","39,47, 11, Success"
22,49,1.36366055228493,0.17367865822532,"22,49","39,47",11,"Success","39,47, 11, Success"
22,50,1.24837333815438,-0.119655745370047,"22,50","39,47",12,"Success","39,47, 12, Success"
22,51,1.52302543322245,-0.174510478973389,"22,51","39,47",9,"Success","39,47, 9, Success"
22,52,1.820019642512,0.688109397888184,"22,52","40,49",7,"Success","40,49, 7, Success"
22,53,1.5932321297495,0.413504650718287,"22,53","39,49",8,"Success","39,49, 8, Success"
22,54,2.02067952685886,0.724372863769531,"22,54","39,49",7,"Success","39,49, 7, Success"
22,55,1.22151025136312,-0.712677955627441,"22,55","39,49",8,"Success","39,49, 8, Success"
22,56,3.15316608973912,-0.235952377319336,"22,56","40,49",6,"Success","40,49, 6, Success"
22,57,1.13003063201904,-1.59410740778996,"22,57","39,49",8,"Success","39,49, 8, Success"
22,58,1.54779132207235,-1.40830303373791,"22,58","40,49",7,"Success","40,49, 7, Success"
22,59,1.88045933029868,-1.35539098219438,"22,59","40,49",7,"Success","40,49, 7, Success"
22,60,2.30148187279701,-1.18947905302048,"22,60","43,49",10,"Success","43,49, 10, Success"
22,61,2.31667504707972,-1.09821240107218,"22,61","43,49",10,"Success","43,49, 10, Success"
22,62,2.2163933320479,-1.26787067760121,"22,62","42,48",8,"Success","42,48, 8, Success"
22,63,1.84343023997981,-1.14055161359834,"22,63","42,48",8,"Success","42,48, 8, Success"
22,64,2.12309561353741,-1.57212338303075,"22,64","42,48",8,"Success","42,48, 8, Success"
22,65,3.27810105410489,-1.99863139065829,"22,65","42,48",7,"Success","42,48, 7, Success"
22,66,2.85077238082886,-2.07742309570312,"22,66","42,48",8,"Success","42,48, 8, Success"
22,68,0.0506124496459961,-0.290948867797852,"22,68",NA,2,"Failure","NA, 2, Failure"
22,69,6.19476890563965,0.20713996887207,"22,69","44,59",7,"Success","44,59, 7, Success"
23,23,2.28046703338623,6.70009422302246,"23,23","29,38",4,"Success","29,38, 4, Success"
23,24,0.0880165100097656,0.0326938629150391,"23,24","23,24",1,"Success","23,24, 1, Success"
23,25,3.58741410573324,1.31400108337402,"23,25","28,34",8,"Success","28,34, 8, Success"
23,26,-0.0346193313598633,1.04789543151855,"23,26","29,35",4,"Success","29,35, 4, Success"
23,27,3.07911467552185,0.769312858581543,"23,27","28,34",7,"Success","28,34, 7, Success"
23,28,2.49084186553955,3.7254695892334,"23,28","29,35",3,"Success","29,35, 3, Success"
23,29,0.0353779792785645,0.149839613172743,"23,29","23,29",1,"Success","23,29, 1, Success"
23,30,0.492585057797639,0.679539887801461,"23,30","26,33",4,"Success","26,33, 4, Success"
23,31,0.647774383756849,0.488312392764621,"23,31","26,33",4,"Success","26,33, 4, Success"
23,32,0.512462720103647,0.368975266642954,"23,32","26,33",4,"Success","26,33, 4, Success"
23,33,0.38289798024189,0.475953975355769,"23,33","26,36",4,"Success","26,36, 4, Success"
23,34,0.644641945327538,0.361882002457328,"23,34","26,36",4,"Success","26,36, 4, Success"
23,35,1.19862898974351,0.592180171483,"23,35","26,36",3,"Success","26,36, 3, Success"
23,36,0.751646295770422,0.368014187007755,"23,36","28,37",6,"Success","28,37, 6, Success"
23,37,0.653406109920768,0.525631971137468,"23,37","28,39",4,"Success","28,39, 4, Success"
23,38,0.778151960083933,0.475594780661843,"23,38","38,45",12,"Success","38,45, 12, Success"
23,39,1.16109623227801,0.309200722830636,"23,39","37,46",9,"Success","37,46, 9, Success"
23,40,1.53682445224963,0.174385171187551,"23,40","38,45",12,"Success","38,45, 12, Success"
23,41,0.741776275634766,0.154224014282227,"23,41","37,46",9,"Success","37,46, 9, Success"
23,42,0.989618326488294,0.236386750873766,"23,42","39,47",10,"Success","39,47, 10, Success"
23,43,1.02462079789903,0.361093521118164,"23,43","39,47",9,"Success","39,47, 9, Success"
23,44,1.66686262403216,1.23763138907296,"23,44","39,47",9,"Success","39,47, 9, Success"
23,45,0.866624164581299,-0.0428462982177734,"23,45","39,47",11,"Success","39,47, 11, Success"
23,46,2.12898375988007,0.591414070129395,"23,46","39,47",10,"Success","39,47, 10, Success"
23,47,1.30048672358195,-0.0147691000075567,"23,47","39,47",10,"Success","39,47, 10, Success"
23,48,2.09277352690697,0.80930495262146,"23,48","39,47",10,"Success","39,47, 10, Success"
23,49,0.889088839292526,-0.367734670639038,"23,49","39,47",10,"Success","39,47, 10, Success"
23,50,1.28840853951194,0.523111516779119,"23,50","39,47",9,"Success","39,47, 9, Success"
23,51,1.540809024464,-0.0123861486261541,"23,51","39,47",9,"Success","39,47, 9, Success"
23,52,2.14543813069661,0.480887985229492,"23,52","39,47",9,"Success","39,47, 9, Success"
23,53,2.23256063461304,0.30377265385219,"23,53","39,49",7,"Success","39,49, 7, Success"
23,54,2.16367379356833,0.345008625703699,"23,54","39,49",7,"Success","39,49, 7, Success"
23,55,1.96559371948242,0.116960906982422,"23,55","39,49",7,"Success","39,49, 7, Success"
23,56,1.47594061764804,-0.745841113003818,"23,56","39,49",7,"Success","39,49, 7, Success"
23,57,1.57173000682484,-0.783773942427202,"23,57","39,49",7,"Success","39,49, 7, Success"
23,58,2.20082704226176,-0.92167059580485,"23,58","39,49",7,"Success","39,49, 7, Success"
23,59,2.3672062009573,-1.00889664888382,"23,59","39,49",7,"Success","39,49, 7, Success"
23,60,3.00319681496456,-1.49443205471697,"23,60","43,49",9,"Success","43,49, 9, Success"
23,61,1.80110166383826,-1.08438267915145,"23,61","43,49",10,"Success","43,49, 10, Success"
23,62,2.14846711158752,-1.79628593921661,"23,62","43,49",10,"Success","43,49, 10, Success"
23,63,2.91567109425863,-1.68235286076864,"23,63","41,52",8,"Success","41,52, 8, Success"
23,64,2.73684120178223,-0.557769775390625,"23,64","43,49",11,"Success","43,49, 11, Success"
23,65,2.14338811238607,-1.35231844584147,"23,65","42,48",8,"Success","42,48, 8, Success"
23,66,3.57960891723633,-0.817228317260742,"23,66","41,52",7,"Success","41,52, 7, Success"
23,67,-0.348221937815348,-3.08948834737142,"23,67","43,49",11,"Success","43,49, 11, Success"
23,68,4.19348812103271,-7.30782318115234,"23,68","39,49",6,"Success","39,49, 6, Success"
23,69,0,0,"23,69","23,69",1,"Success","23,69, 1, Success"
24,24,1.39039605004447,0.797253744942801,"24,24","28,32",6,"Success","28,32, 6, Success"
24,25,-0.929970264434814,-0.191858291625977,"24,25","32,41",13,"Success","32,41, 13, Success"
24,26,3.17898893356323,2.25727844238281,"24,26","28,34",6,"Success","28,34, 6, Success"
24,27,3.99726724624634,1.11308288574219,"24,27","33,31",3,"Success","33,31, 3, Success"
24,28,0.228108310699463,1.9093921661377,"24,28","26,33",4,"Success","26,33, 4, Success"
24,29,0.963217496871948,1.28988130887349,"24,29","26,33",3,"Success","26,33, 3, Success"
24,30,0.310769667496552,0.488315324525575,"24,30","26,33",4,"Success","26,33, 4, Success"
24,31,0.448331018534217,0.418563136348018,"24,31","26,33",3,"Success","26,33, 3, Success"
24,32,0.521222516110069,0.513038199363983,"24,32","26,33",3,"Success","26,33, 3, Success"
24,33,0.469161478248802,0.213674087782164,"24,33","26,33",3,"Success","26,33, 3, Success"
24,34,0.645984658097799,0.536216794917014,"24,34","26,36",3,"Success","26,36, 3, Success"
24,35,0.724989979355424,0.333405282762316,"24,35","26,36",3,"Success","26,36, 3, Success"
24,36,0.476953128288532,0.161643340669829,"24,36","26,36",3,"Success","26,36, 3, Success"
24,37,0.871161305904388,0.208179664611816,"24,37","28,37",4,"Success","28,37, 4, Success"
24,38,0.999284698849633,0.273517154511951,"24,38","28,39",3,"Success","28,39, 3, Success"
24,39,0.742274884254702,-0.0038877917874244,"24,39","38,45",12,"Success","38,45, 12, Success"
24,40,0.347641163402134,-0.196951998604668,"24,40","37,46",9,"Success","37,46, 9, Success"
24,41,1.49657091017692,0.145778409896358,"24,41","37,46",8,"Success","37,46, 8, Success"
24,42,0.957048122699444,0.335297951331505,"24,42","39,47",9,"Success","39,47, 9, Success"
24,43,1.75526410341263,0.681889772415161,"24,43","39,47",8,"Success","39,47, 8, Success"
24,44,1.04691178003947,0.233148701985677,"24,44","39,47",9,"Success","39,47, 9, Success"
24,45,2.29059886932373,0.766592105229696,"24,45","39,47",9,"Success","39,47, 9, Success"
24,46,1.52200025982327,0.0806095335218641,"24,46","39,47",9,"Success","39,47, 9, Success"
24,47,2.01482548032488,-0.314764567783901,"24,47","39,47",8,"Success","39,47, 8, Success"
24,48,0.532296657562256,0.120935357135275,"24,48","39,47",10,"Success","39,47, 10, Success"
24,49,1.34737426042557,0.122208714485168,"24,49","39,47",11,"Success","39,47, 11, Success"
24,50,1.55417537689209,-0.734248578548431,"24,50","39,47",11,"Success","39,47, 11, Success"
24,51,1.18289761794241,0.0499063792981599,"24,51","39,47",9,"Success","39,47, 9, Success"
24,52,1.38979880015055,0.279746797349718,"24,52","39,47",9,"Success","39,47, 9, Success"
24,53,1.88284598456489,0.311108907063802,"24,53","40,49",6,"Success","40,49, 6, Success"
24,54,1.58681187262902,-0.0186457267174354,"24,54","39,49",7,"Success","39,49, 7, Success"
24,55,1.04563522338867,-0.000282096862792969,"24,55","39,49",7,"Success","39,49, 7, Success"
24,56,1.16182742800031,-1.12415913173131,"24,56","39,49",7,"Success","39,49, 7, Success"
24,57,1.51603749394417,-1.29167425632477,"24,57","39,49",7,"Success","39,49, 7, Success"
24,58,1.82626730203629,-2.14019721746445,"24,58","40,49",6,"Success","40,49, 6, Success"
24,59,2.72301795142038,-0.956160463605608,"24,59","43,49",9,"Success","43,49, 9, Success"
24,60,2.38723384009467,-1.47750968403286,"24,60","43,49",9,"Success","43,49, 9, Success"
24,61,1.42721009254456,-1.05871804555257,"24,61","43,49",10,"Success","43,49, 10, Success"
24,62,1.39425281856371,-1.33490106333857,"24,62","43,49",10,"Success","43,49, 10, Success"
24,63,1.90024212428502,-1.32970646449498,"24,63","43,49",11,"Success","43,49, 11, Success"
24,64,2.06309591020857,-1.37767137799944,"24,64","42,48",9,"Success","42,48, 9, Success"
24,65,0.821430842081706,-0.836959838867188,"24,65","40,49",9,"Success","40,49, 9, Success"
24,66,0.613603591918945,-2.85805358886719,"24,66","40,49",8,"Success","40,49, 8, Success"
24,67,2.24796438217163,-2.78462886810303,"24,67","42,48",9,"Success","42,48, 9, Success"
24,68,5.3860445022583,-0.0761270523071289,"24,68","39,59",5,"Success","39,59, 5, Success"
24,69,6.49523131052653,-0.0308354695638021,"24,69","49,59",11,"Success","49,59, 11, Success"
25,24,0.545532464981079,0.603514671325684,"25,24","28,34",8,"Success","28,34, 8, Success"
25,25,1.92991828918457,2.08178806304932,"25,25","28,34",7,"Success","28,34, 7, Success"
25,26,4.98228549957275,5.90625953674316,"25,26","33,40",6,"Success","33,40, 6, Success"
25,27,-0.00443935394287109,0.143195152282715,"25,27","25,27",1,"Success","25,27, 1, Success"
25,28,0.213979339599609,0.74505729675293,"25,28","26,33",4,"Success","26,33, 4, Success"
25,29,0.655377725760142,1.34422675768534,"25,29","26,33",3,"Success","26,33, 3, Success"
25,30,0.180217734034757,0.531381417505489,"25,30","26,33",4,"Success","26,33, 4, Success"
25,31,0.276803691093236,0.328733045760899,"25,31","26,33",3,"Success","26,33, 3, Success"
25,32,0.269447427253201,0.310717454675126,"25,32","26,33",2,"Success","26,33, 2, Success"
25,33,0.438708518560116,0.171290191320273,"25,33","26,33",2,"Success","26,33, 2, Success"
25,34,0.330749969671268,0.159522443714708,"25,34","27,35",3,"Success","27,35, 3, Success"
25,35,0.562795797983805,0.370981922856084,"25,35","26,36",2,"Success","26,36, 2, Success"
25,36,0.706609766362077,0.186040926787813,"25,36","26,36",2,"Success","26,36, 2, Success"
25,37,0.605462431907654,0.300779008865356,"25,37","28,37",5,"Success","28,37, 5, Success"
25,38,0.189347102724273,-0.199010520145811,"25,38","25,38",1,"Success","25,38, 1, Success"
25,39,0.783001947402954,0.271846199035645,"25,39","38,45",11,"Success","38,45, 11, Success"
25,40,1.63646128518241,0.803741182599749,"25,40","37,46",8,"Success","37,46, 8, Success"
25,41,1.56102441486559,1.01921854521099,"25,41","39,47",8,"Success","39,47, 8, Success"
25,42,1.18110405481779,0.717885897709773,"25,42","39,47",9,"Success","39,47, 9, Success"
25,43,1.17316740751266,0.0933619141578674,"25,43","39,47",9,"Success","39,47, 9, Success"
25,44,1.43804695389488,0.0592347058382901,"25,44","39,47",8,"Success","39,47, 8, Success"
25,45,1.77276012632582,0.285026691578053,"25,45","39,47",10,"Success","39,47, 10, Success"
25,46,1.368962987264,0.577501424153646,"25,46","39,47",9,"Success","39,47, 9, Success"
25,47,1.44827820125379,0.373676551015753,"25,47","39,47",9,"Success","39,47, 9, Success"
25,48,1.36833906173706,-0.173704147338867,"25,48","39,47",9,"Success","39,47, 9, Success"
25,49,1.65508573195514,-0.138651903937845,"25,49","39,47",10,"Success","39,47, 10, Success"
25,50,2.02532635132472,-0.218981544176737,"25,50","39,47",9,"Success","39,47, 9, Success"
25,51,1.92308881066062,0.491096236489036,"25,51","39,47",8,"Success","39,47, 8, Success"
25,52,1.81292469270768,0.615576651788527,"25,52","40,49",6,"Success","40,49, 6, Success"
25,53,2.12563715662275,0.432396411895752,"25,53","39,49",7,"Success","39,49, 7, Success"
25,54,1.63925335325044,0.503870536541117,"25,54","39,49",7,"Success","39,49, 7, Success"
25,55,1.77855271100998,-0.821045279502869,"25,55","40,49",6,"Success","40,49, 6, Success"
25,56,2.60133385658264,-1.29677200317383,"25,56","40,49",6,"Success","40,49, 6, Success"
25,57,1.76738445575421,-1.70195520841158,"25,57","39,49",7,"Success","39,49, 7, Success"
25,58,2.11168402433395,-0.845781326293945,"25,58","43,49",9,"Success","43,49, 9, Success"
25,59,2.36892078320185,-1.49635668595632,"25,59","40,49",6,"Success","40,49, 6, Success"
25,60,1.81039890289307,-1.10899555206299,"25,60","40,49",7,"Success","40,49, 7, Success"
25,61,2.91579975801356,-1.61327900606043,"25,61","42,48",7,"Success","42,48, 7, Success"
25,62,1.41015609105428,-1.16205851236979,"25,62","43,49",11,"Success","43,49, 11, Success"
25,63,2.59442513783773,-1.50061645507812,"25,63","43,49",10,"Success","43,49, 10, Success"
25,64,1.57605656710538,-1.40462597933683,"25,64","42,48",9,"Success","42,48, 9, Success"
25,65,1.09138604572841,-1.56151281084333,"25,65","42,48",8,"Success","42,48, 8, Success"
25,66,1.04602603912354,-3.19153289794922,"25,66","42,48",8,"Success","42,48, 8, Success"
25,67,0.407111048698425,-1.74539947509766,"25,67","42,48",8,"Success","42,48, 8, Success"
25,68,3.18492661989652,-0.952480903038612,"25,68","49,59",12,"Success","49,59, 12, Success"
25,69,3.60411183039347,0.654830508761936,"25,69","44,59",7,"Success","44,59, 7, Success"
25,70,3.52514092127482,-3.12778536478678,"25,70","44,59",6,"Success","44,59, 6, Success"
25,71,0.246973991394043,-0.121829986572266,"25,71","25,71",1,"Success","25,71, 1, Success"
26,24,3.38211059570312,2.86689805984497,"26,24","32,41",12,"Success","32,41, 12, Success"
26,25,1.3636429309845,1.90500354766846,"26,25","28,34",7,"Success","28,34, 7, Success"
26,26,0.656023502349854,3.81923866271973,"26,26","27,35",3,"Success","27,35, 3, Success"
26,27,0,0,"26,27","26,27",1,"Success","26,27, 1, Success"
26,28,0.163157081604004,0.636124038696289,"26,28","28,33",5,"Success","28,33, 5, Success"
26,29,0.31383270745749,0.801829222794417,"26,29","28,33",4,"Success","28,33, 4, Success"
26,30,0.204173737288641,0.640957818904393,"26,30","28,33",4,"Success","28,33, 4, Success"
26,31,0.324170691366414,0.525123290433228,"26,31","28,33",3,"Success","28,33, 3, Success"
26,32,0.16575671484073,0.251372218132019,"26,32","26,33",2,"Success","26,33, 2, Success"
26,33,0.205890693664551,-0.144261932373047,"26,33","26,33",1,"Success","26,33, 1, Success"
26,34,0.394026569698168,0.42962532458098,"26,34","27,35",2,"Success","27,35, 2, Success"
26,35,0.33777953253852,0.338826370239258,"26,35","27,36",2,"Success","27,36, 2, Success"
26,36,0.177770531695822,-0.00651973226796026,"26,36","26,36",1,"Success","26,36, 1, Success"
26,37,0.457406684330532,-0.020455196925572,"26,37","28,37",3,"Success","28,37, 3, Success"
26,38,-0.232319810173728,-0.275645689530806,"26,38","28,37",4,"Success","28,37, 4, Success"
26,39,0.761619850993156,0.0918720960617065,"26,39","28,39",2,"Success","28,39, 2, Success"
26,40,0.344745874404907,0.226903835932414,"26,40","38,45",11,"Success","38,45, 11, Success"
26,41,0.530210222516741,0.5081421988351,"26,41","37,46",7,"Success","37,46, 7, Success"
26,42,1.51726321685009,0.97665043366261,"26,42","39,47",8,"Success","39,47, 8, Success"
26,43,1.7306081153251,0.49272954786146,"26,43","39,47",8,"Success","39,47, 8, Success"
26,44,1.56208274581216,0.310491605238481,"26,44","39,47",8,"Success","39,47, 8, Success"
26,45,2.01678881821809,0.82185137713397,"26,45","39,47",8,"Success","39,47, 8, Success"
26,46,0.955413188934326,0.113042678833008,"26,46","39,47",8,"Success","39,47, 8, Success"
26,47,1.19005677813575,0.544730458940778,"26,47","39,47",9,"Success","39,47, 9, Success"
26,48,0.774604320526123,-0.120261192321777,"26,48","39,47",9,"Success","39,47, 9, Success"
26,49,0.687165896097819,-0.607114973522368,"26,49","39,47",10,"Success","39,47, 10, Success"
26,50,1.58749852180481,0.212838745117188,"26,50","39,47",9,"Success","39,47, 9, Success"
26,51,1.7337444446705,0.586017749927662,"26,51","39,47",8,"Success","39,47, 8, Success"
26,52,1.82499565616731,-0.0866659225956086,"26,52","39,47",8,"Success","39,47, 8, Success"
26,53,1.69924632434187,-0.174777326912716,"26,53","40,49",6,"Success","40,49, 6, Success"
26,54,2.22975411781898,0.654279928940993,"26,54","39,49",6,"Success","39,49, 6, Success"
26,55,1.99551283229481,-0.0812354521317915,"26,55","39,49",6,"Success","39,49, 6, Success"
26,56,1.67326259613037,-0.642258780343192,"26,56","40,49",6,"Success","40,49, 6, Success"
26,57,0.744800472259522,-0.627272605895996,"26,57","39,49",7,"Success","39,49, 7, Success"
